InvoiceNo,InvoiceDate,CustomerID
570229,10-09-11 13:30,15756
570230,10-09-11 13:41,18088
570231,10-09-11 13:44,16685
570232,10-09-11 13:58,14040
570233,10-09-11 13:58,16685
570234,10-09-11 14:22,17790
570235,10-09-11 14:30,13193
570237,10-09-11 14:48,13212
570238,10-09-11 15:01,16332
570239,10-09-11 15:04,16518
570240,10-09-11 15:17,13212
570241,10-09-11 15:24,14801
570242,10-09-11 15:40,16380
570243,10-09-11 15:47,15606
570244,10-09-11 16:05,14514
570245,10-09-11 16:11,14415
570246,10-09-11 16:22,16921
570247,10-10-11 8:23,15193
570248,10-10-11 8:30,17809
570249,10-10-11 8:58,17509
570250,10-10-11 9:01,14027
570251,10-10-11 9:06,17025
570252,10-10-11 9:14,14665
570253,10-10-11 9:18,14156
570254,10-10-11 9:41,16179
570255,10-10-11 9:41,17648
570256,10-10-11 9:53,15152
570257,10-10-11 9:56,13767
570265,10-10-11 10:07,15125
570266,10-10-11 10:10,15125
570267,10-10-11 10:13,12682
570268,10-10-11 10:16,13098
570269,10-10-11 10:16,17227
570270,10-10-11 10:23,15304
570271,10-10-11 10:29,13756
570272,10-10-11 10:45,14297
570273,10-10-11 10:51,13373
570275,10-10-11 10:57,13098
570280,10-10-11 11:12,15473
570281,10-10-11 11:14,17949
570282,10-10-11 11:20,13473
570284,10-10-11 11:30,14419
570285,10-10-11 11:32,16637
570287,10-10-11 11:37,17425
570288,10-10-11 11:47,16960
570289,10-10-11 11:50,17377
570292,10-10-11 11:59,13418
570293,10-10-11 12:00,14128
570332,10-10-11 12:18,18169
570333,10-10-11 12:19,18126
570337,10-10-11 12:23,16688
570338,10-10-11 12:25,16029
570342,10-10-11 12:26,17706
570348,10-10-11 12:28,16982
570353,10-10-11 12:29,17706
570356,10-10-11 12:30,15330
570374,10-10-11 12:34,14719
570380,10-10-11 12:35,14606
570388,10-10-11 12:37,14911
570404,10-10-11 12:50,16395
570405,10-10-11 12:51,13429
570407,10-10-11 12:52,17186
570408,10-10-11 12:59,13685
570409,10-10-11 13:03,12682
570410,10-10-11 13:04,16776
570411,10-10-11 13:11,16954
570412,10-10-11 13:12,16385
570413,10-10-11 13:13,17652
570414,10-10-11 13:17,17214
570415,10-10-11 13:27,14201
570416,10-10-11 13:30,15608
570418,10-10-11 13:31,15211
570419,10-10-11 13:33,15608
570420,10-10-11 13:33,17841
570421,10-10-11 13:34,13980
570422,10-10-11 13:37,14132
570423,10-10-11 13:38,14451
570424,10-10-11 13:41,17372
570425,10-10-11 13:54,15128
570426,10-10-11 13:55,13352
570427,10-10-11 13:56,17462
570428,10-10-11 14:02,15553
570429,10-10-11 14:06,13225
570430,10-10-11 14:25,15886
570441,10-10-11 14:37,15473
570442,10-10-11 14:37,16549
570443,10-10-11 14:37,17203
570444,10-10-11 14:38,17284
570445,10-10-11 14:42,12748
570446,10-10-11 14:49,12431
570448,10-10-11 14:55,13224
570449,10-10-11 14:57,16133
570452,10-10-11 15:15,12427
570455,10-10-11 15:27,14529
570457,10-10-11 15:39,13666
570458,10-10-11 15:39,14535
570459,10-10-11 15:42,15801
570461,10-10-11 15:45,14434
570466,10-10-11 16:03,16791
570467,10-10-11 16:06,12607
570479,10-10-11 16:58,17589
570481,10-10-11 17:00,17552
570482,10-10-11 17:00,17459
570485,10-10-11 17:09,14911
570488,10-10-11 17:12,14096
570489,10-10-11 17:13,14533
570491,10-10-11 17:26,14395
570492,10-11-11 8:23,14194
570493,10-11-11 8:24,14194
570494,10-11-11 8:30,14051
570495,10-11-11 9:05,16861
570496,10-11-11 9:05,16422
570498,10-11-11 9:10,16136
570499,10-11-11 9:19,12772
570500,10-11-11 9:19,15858
570501,10-11-11 9:23,14857
570502,10-11-11 9:24,14744
570503,10-11-11 9:26,17965
570504,10-11-11 9:29,18241
570505,10-11-11 9:41,14841
570506,10-11-11 9:50,13283
570507,10-11-11 9:53,16561
570509,10-11-11 10:16,13109
570510,10-11-11 10:22,15370
570511,10-11-11 10:24,14397
570512,10-11-11 10:31,14952
570513,10-11-11 10:33,14952
570514,10-11-11 10:36,13089
570516,10-11-11 10:39,14121
570517,10-11-11 10:41,13971
570521,10-11-11 10:43,12371
570522,10-11-11 10:46,16029
570554,10-11-11 11:02,14800
570555,10-11-11 11:03,17119
570557,10-11-11 11:15,16029
570590,10-11-11 11:34,18075
570591,10-11-11 11:35,17071
570593,10-11-11 11:38,18180
570594,10-11-11 11:43,13517
570597,10-11-11 11:49,16837
570598,10-11-11 11:55,14175
570600,10-11-11 12:05,16076
570601,10-11-11 12:08,17620
570602,10-11-11 12:17,14141
570632,10-11-11 12:27,17412
570634,10-11-11 12:27,15024
570637,10-11-11 12:34,12530
570638,10-11-11 12:36,17888
570640,10-11-11 12:38,12474
570642,10-11-11 12:41,15024
570646,10-11-11 12:49,12824
570648,10-11-11 13:09,16086
570649,10-11-11 13:12,17659
570650,10-11-11 13:13,13263
570651,10-11-11 13:34,14911
570652,10-11-11 13:45,17863
570653,10-11-11 13:49,14710
570656,10-11-11 14:10,16120
570657,10-11-11 14:10,14911
570659,10-11-11 14:17,16120
570660,10-11-11 14:18,14866
570661,10-11-11 14:19,17554
570662,10-11-11 14:19,16120
570663,10-11-11 14:20,13627
570664,10-11-11 14:21,16362
570665,10-11-11 14:22,16120
570666,10-11-11 14:24,13919
570667,10-11-11 14:33,12362
570668,10-11-11 14:34,17837
570669,10-11-11 14:37,15955
570670,10-11-11 14:39,14624
570671,10-11-11 14:51,16171
570672,10-11-11 14:52,12536
570673,10-11-11 14:54,15351
570674,10-11-11 14:59,14911
570675,10-11-11 15:03,13690
570676,10-11-11 15:10,14640
570677,10-11-11 15:10,12836
570678,10-11-11 15:12,15199
570679,10-11-11 15:26,17769
570680,10-11-11 15:36,13969
570681,10-11-11 15:45,12381
570682,10-11-11 15:53,12948
570685,10-11-11 16:25,13208
570693,10-11-11 16:50,16161
570694,10-12-11 8:10,14911
570695,10-12-11 8:56,17489
570696,10-12-11 9:08,15840
570697,10-12-11 9:10,15281
570698,10-12-11 9:13,18171
570699,10-12-11 9:20,15421
570700,10-12-11 9:29,14156
570701,10-12-11 9:35,16652
570702,10-12-11 9:38,16652
570703,10-12-11 9:50,14911
570705,10-12-11 9:54,13208
570706,10-12-11 10:04,14911
570707,10-12-11 10:08,14541
570713,10-12-11 10:18,17064
570714,10-12-11 10:20,13520
570715,10-12-11 10:23,18287
570716,10-12-11 10:26,17193
570717,10-12-11 10:35,17173
570718,10-12-11 10:36,12518
570719,10-12-11 10:45,17913
570720,10-12-11 10:50,17934
570721,10-12-11 10:51,13842
570722,10-12-11 11:08,14642
570723,10-12-11 11:09,15267
570724,10-12-11 11:22,12602
570725,10-12-11 11:30,12381
570726,10-12-11 11:32,16607
570731,10-12-11 11:33,15038
570733,10-12-11 11:33,17190
570754,10-12-11 11:40,12633
570769,10-12-11 11:43,12664
570776,10-12-11 11:45,13985
570784,10-12-11 11:49,12569
570790,10-12-11 11:55,13575
570791,10-12-11 11:58,17346
570792,10-12-11 12:01,12709
570793,10-12-11 12:08,12444
570794,10-12-11 12:10,14761
570795,10-12-11 12:16,17193
570796,10-12-11 12:19,16241
570797,10-12-11 12:24,15311
570798,10-12-11 12:30,12679
570799,10-12-11 12:31,16203
570806,10-12-11 12:42,13115
570807,10-12-11 12:44,13704
570818,10-12-11 12:47,17841
570821,10-12-11 12:51,17173
570823,10-12-11 12:54,12691
570824,10-12-11 12:58,14299
570825,10-12-11 12:59,18229
570826,10-12-11 13:14,16753
570827,10-12-11 13:14,15831
570829,10-12-11 13:17,16295
570830,10-12-11 13:20,14852
570832,10-12-11 13:28,13058
570833,10-12-11 13:30,14834
570834,10-12-11 13:31,13865
570836,10-12-11 13:55,17410
570839,10-12-11 14:08,14911
570840,10-12-11 14:10,13468
570841,10-12-11 14:18,12553
570842,10-12-11 14:21,17676
570843,10-12-11 14:22,17293
570844,10-12-11 14:28,15473
570846,10-12-11 14:33,13983
570847,10-12-11 14:42,17737
570848,10-12-11 14:42,15473
570849,10-12-11 14:43,15473
570851,10-12-11 14:46,12583
570852,10-12-11 14:48,13078
570855,10-12-11 14:56,17314
570856,10-12-11 15:01,13464
570857,10-12-11 15:06,15555
570859,10-12-11 15:22,18277
570861,10-12-11 15:27,14775
570862,10-12-11 15:35,17528
570863,10-12-11 15:39,15144
570864,10-12-11 15:41,16945
570865,10-12-11 15:42,16945
570866,10-12-11 15:49,17096
570875,10-12-11 17:00,12667
570876,10-12-11 17:19,16085
570877,13-10-11 8:27,16523
570878,13-10-11 8:28,16523
570879,13-10-11 8:42,12685
570880,13-10-11 9:16,14291
570881,13-10-11 9:30,12498
570882,13-10-11 9:45,13930
570883,13-10-11 9:55,13477
570884,13-10-11 10:09,17315
570885,13-10-11 10:20,14211
570886,13-10-11 10:23,13777
570887,13-10-11 10:25,17169
570888,13-10-11 10:26,17509
570896,13-10-11 10:52,14217
570906,13-10-11 10:54,14537
570910,13-10-11 10:55,15489
570919,13-10-11 10:57,12584
570961,13-10-11 11:37,13784
570964,13-10-11 11:50,12766
570973,13-10-11 11:53,14180
570983,13-10-11 11:57,14963
570984,13-10-11 11:58,17279
571006,13-10-11 12:06,17063
571007,13-10-11 12:07,13487
571008,13-10-11 12:07,17063
571017,13-10-11 12:17,15116
571028,13-10-11 12:21,16770
571030,13-10-11 12:26,12876
571031,13-10-11 12:30,15005
571032,13-10-11 12:38,13827
571033,13-10-11 12:46,14251
571034,13-10-11 12:47,12359
571035,13-10-11 12:50,12446
571036,13-10-11 12:52,17567
571038,13-10-11 12:58,15511
571039,13-10-11 12:59,16121
571040,13-10-11 12:59,15272
571041,13-10-11 13:00,14527
571043,13-10-11 13:20,17892
571044,13-10-11 13:24,14421
571046,13-10-11 13:35,18096
571047,13-10-11 13:42,16042
571048,13-10-11 13:43,16042
571049,13-10-11 13:43,16670
571050,13-10-11 13:44,14624
571053,13-10-11 13:53,12631
571054,13-10-11 13:58,14234
571055,13-10-11 14:08,14975
571056,13-10-11 14:10,15367
571057,13-10-11 14:13,15367
571058,13-10-11 14:18,13853
571060,13-10-11 14:28,17813
571062,13-10-11 14:37,16773
571063,13-10-11 14:47,16430
571064,13-10-11 14:48,17181
571065,13-10-11 14:59,12613
571067,13-10-11 15:08,16793
571069,13-10-11 15:15,13668
571080,13-10-11 15:19,13719
571081,13-10-11 15:23,16775
571090,13-10-11 15:28,15271
571098,13-10-11 15:38,17841
571099,13-10-11 15:43,13911
571100,13-10-11 15:47,16682
571101,13-10-11 15:49,16570
571102,13-10-11 15:50,16570
571103,13-10-11 15:50,18160
571104,13-10-11 15:58,18130
571105,13-10-11 16:01,17614
571106,13-10-11 16:14,14976
571107,13-10-11 16:17,13858
571108,13-10-11 16:24,14555
571109,13-10-11 16:33,14976
571111,13-10-11 16:37,14976
571117,13-10-11 17:51,16224
571118,14-10-11 8:29,16239
571120,14-10-11 9:06,16950
571121,14-10-11 9:21,18228
571122,14-10-11 9:28,16566
571123,14-10-11 9:35,14856
571125,14-10-11 9:48,16394
571129,14-10-11 10:03,14156
571142,14-10-11 10:21,14567
571158,14-10-11 10:25,14606
571169,14-10-11 10:28,16168
571178,14-10-11 10:38,14089
571179,14-10-11 10:42,15482
571180,14-10-11 10:47,15498
571181,14-10-11 10:48,15498
571182,14-10-11 10:55,13115
571183,14-10-11 11:08,14796
571184,14-10-11 11:09,15478
571185,14-10-11 11:15,13047
571187,14-10-11 11:39,12380
571188,14-10-11 11:42,12783
571189,14-10-11 11:42,13213
571190,14-10-11 11:43,17771
571191,14-10-11 11:44,17404
571192,14-10-11 11:55,13050
571193,14-10-11 11:56,15484
571197,14-10-11 12:08,16413
571199,14-10-11 12:19,17949
571200,14-10-11 12:25,14060
571201,14-10-11 12:28,14937
571202,14-10-11 12:29,14937
571203,14-10-11 12:33,17677
571204,14-10-11 12:34,17677
571205,14-10-11 12:41,15620
571212,14-10-11 12:53,12856
571213,14-10-11 12:55,13995
571214,14-10-11 12:56,14390
571215,14-10-11 12:57,13810
571216,14-10-11 13:06,16081
571217,14-10-11 13:24,17451
571218,14-10-11 13:24,17451
571219,14-10-11 13:35,15601
571221,14-10-11 13:35,16416
571223,14-10-11 13:36,13810
571224,14-10-11 13:41,13136
571225,14-10-11 13:41,14397
571226,14-10-11 13:49,13006
571227,14-10-11 13:54,12477
571228,14-10-11 14:00,15132
571229,14-10-11 14:04,15453
571230,14-10-11 14:16,13717
571231,14-10-11 14:22,15856
571232,14-10-11 14:22,17986
571234,14-10-11 14:28,15856
571235,14-10-11 14:37,15078
571236,14-10-11 14:38,15078
571237,14-10-11 14:38,15078
571238,14-10-11 14:44,14290
571239,14-10-11 14:54,12744
571240,14-10-11 14:55,12562
571241,14-10-11 14:58,14592
571242,14-10-11 15:04,17809
571243,14-10-11 15:26,14595
571244,14-10-11 15:46,17180
571245,14-10-11 15:50,16839
571246,14-10-11 15:59,17750
571247,14-10-11 16:04,15826
571248,14-10-11 16:05,15826
571250,14-10-11 16:49,17892
571255,14-10-11 17:13,12454
571258,14-10-11 17:23,17837
571259,16-10-11 10:19,12901
571260,16-10-11 10:41,16206
571261,16-10-11 10:50,12901
571263,16-10-11 11:06,14910
571265,16-10-11 11:31,16674
571266,16-10-11 11:41,17769
571267,16-10-11 11:58,17811
571268,16-10-11 12:06,15351
571269,16-10-11 12:09,16243
571270,16-10-11 12:09,12940
571271,16-10-11 12:16,15440
571272,16-10-11 12:19,13878
571273,16-10-11 12:21,13034
571274,16-10-11 12:25,16934
571275,16-10-11 12:28,15994
571276,16-10-11 12:30,14702
571277,16-10-11 12:40,16934
571278,16-10-11 12:46,14780
571279,16-10-11 12:54,16466
571280,16-10-11 13:08,18122
571281,16-10-11 13:23,14088
571282,16-10-11 13:24,15545
571283,16-10-11 13:51,16533
571284,16-10-11 14:07,14562
571286,16-10-11 14:35,14547
571288,16-10-11 15:13,16052
571289,16-10-11 15:27,15113
571290,16-10-11 15:32,17183
571291,16-10-11 15:44,13610
571292,16-10-11 15:45,15311
571293,16-10-11 15:56,13956
571294,16-10-11 16:09,16987
571295,16-10-11 16:12,14741
571296,16-10-11 16:13,13760
571297,16-10-11 16:25,16987
571298,17-10-11 8:14,15769
571299,17-10-11 8:30,13798
571300,17-10-11 8:56,14262
571301,17-10-11 8:59,15218
571302,17-10-11 9:07,12989
571303,17-10-11 9:36,13875
571304,17-10-11 9:37,12526
571306,17-10-11 9:57,16701
571307,17-10-11 10:10,14443
571308,17-10-11 10:10,12475
571309,17-10-11 10:17,13685
571310,17-10-11 10:17,13394
571311,17-10-11 10:33,17402
571312,17-10-11 10:42,12474
571313,17-10-11 10:42,14156
571314,17-10-11 10:43,14156
571315,17-10-11 10:47,16542
571317,17-10-11 10:48,17377
571318,17-10-11 10:50,17404
571322,17-10-11 11:05,13534
571323,17-10-11 11:07,13534
571324,17-10-11 11:08,12783
571326,17-10-11 11:11,12783
571328,17-10-11 11:27,12473
571352,17-10-11 11:49,18042
571360,17-10-11 11:51,16563
571372,17-10-11 11:55,17201
571377,17-10-11 11:56,14911
571404,17-10-11 12:04,17520
571405,17-10-11 12:12,13871
571406,17-10-11 12:12,13871
571407,17-10-11 12:16,13750
571408,17-10-11 12:22,15012
571409,17-10-11 12:25,14911
571410,17-10-11 12:32,17527
571411,17-10-11 12:33,17858
571412,17-10-11 12:33,17734
571413,17-10-11 12:33,13923
571418,17-10-11 12:35,16412
571425,17-10-11 12:41,14911
571426,17-10-11 12:41,15179
571427,17-10-11 12:46,17205
571428,17-10-11 12:47,17534
571429,17-10-11 12:50,15335
571430,17-10-11 12:51,13090
571431,17-10-11 12:52,13881
571432,17-10-11 13:03,16737
571433,17-10-11 13:19,13015
571434,17-10-11 13:22,13069
571435,17-10-11 13:23,14211
571436,17-10-11 13:23,16076
571437,17-10-11 13:23,13069
571438,17-10-11 13:25,15066
571439,17-10-11 13:25,17206
571441,17-10-11 13:31,14096
571442,17-10-11 13:39,17049
571443,17-10-11 13:43,17785
571444,17-10-11 13:44,18179
571445,17-10-11 13:44,12463
571446,17-10-11 13:46,14911
571447,17-10-11 13:47,14911
571456,17-10-11 13:57,16729
571457,17-10-11 14:01,12963
571461,17-10-11 14:12,16932
571462,17-10-11 14:14,16363
571463,17-10-11 14:23,16463
571464,17-10-11 14:28,14805
571465,17-10-11 14:29,14830
571474,17-10-11 14:41,16389
571475,17-10-11 14:42,15033
571476,17-10-11 14:51,13546
571477,17-10-11 14:54,12794
571486,17-10-11 14:59,17612
571496,17-10-11 15:02,13265
571497,17-10-11 15:03,14841
571498,17-10-11 15:06,17841
571502,17-10-11 15:18,14422
571504,17-10-11 15:19,16133
571505,17-10-11 15:19,17244
571506,17-10-11 15:22,15355
571509,17-10-11 15:28,13110
571510,17-10-11 15:37,18241
571511,17-10-11 16:04,15598
571544,17-10-11 16:53,17757
571546,17-10-11 17:24,17920
571547,18-10-11 7:43,17679
571548,18-10-11 7:56,15505
571549,18-10-11 8:12,13536
571550,18-10-11 8:15,13892
571551,18-10-11 8:28,15637
571552,18-10-11 8:42,16848
571553,18-10-11 9:07,17317
571555,18-10-11 9:15,16458
571556,18-10-11 9:24,12662
571557,18-10-11 9:25,15678
571558,18-10-11 9:30,17730
571559,18-10-11 9:32,14911
571560,18-10-11 9:54,14897
571561,18-10-11 10:02,14015
571562,18-10-11 10:04,14156
571563,18-10-11 10:07,16249
571564,18-10-11 10:16,16019
571565,18-10-11 10:18,12720
571566,18-10-11 10:19,13594
571594,18-10-11 10:51,15971
571595,18-10-11 10:52,15971
571601,18-10-11 10:53,17073
571610,18-10-11 10:55,13953
571622,18-10-11 10:58,14798
571628,18-10-11 11:13,15311
571629,18-10-11 11:18,13362
571636,18-10-11 11:41,13509
571638,18-10-11 11:55,15327
571640,18-10-11 12:01,17203
571641,18-10-11 12:07,17135
571642,18-10-11 12:07,17203
571653,18-10-11 12:17,14298
571654,18-10-11 12:17,18118
571655,18-10-11 12:18,14688
571656,18-10-11 12:43,16393
571657,18-10-11 12:44,13835
571658,18-10-11 12:48,12621
571660,18-10-11 12:49,16191
571662,18-10-11 12:54,14861
571663,18-10-11 12:56,17262
571664,18-10-11 12:59,17090
571665,18-10-11 12:59,12540
571666,18-10-11 13:02,16422
571667,18-10-11 13:04,14554
571668,18-10-11 13:10,16515
571669,18-10-11 13:11,17758
571670,18-10-11 13:12,12611
571671,18-10-11 13:15,16940
571672,18-10-11 13:15,13880
571673,18-10-11 13:19,13991
571675,18-10-11 13:26,13700
571676,18-10-11 13:29,16910
571677,18-10-11 13:32,13637
571679,18-10-11 13:41,14159
571681,18-10-11 13:44,16734
571682,18-10-11 14:00,14179
571683,18-10-11 14:07,15140
571684,18-10-11 14:11,16730
571685,18-10-11 14:15,12863
571690,18-10-11 14:32,14191
571691,18-10-11 14:34,13860
571692,18-10-11 14:34,13860
571693,18-10-11 14:44,14776
571694,18-10-11 14:44,13308
571696,18-10-11 14:47,15604
571697,18-10-11 14:49,12759
571698,18-10-11 14:50,13805
571701,18-10-11 15:05,14639
571702,18-10-11 15:06,14639
571705,18-10-11 15:22,12360
571706,18-10-11 15:26,15144
571708,18-10-11 15:42,12955
571709,18-10-11 15:52,16463
571710,18-10-11 15:54,13032
571712,18-10-11 16:46,14056
571715,18-10-11 17:04,17576
571717,18-10-11 17:10,14381
571724,19-10-11 8:20,12572
571725,19-10-11 8:32,13491
571726,19-10-11 9:00,16191
571728,19-10-11 9:18,16123
571729,19-10-11 9:43,12500
571730,19-10-11 9:48,16851
571732,19-10-11 9:58,16298
571733,19-10-11 9:59,16187
571734,19-10-11 9:59,17148
571735,19-10-11 10:03,14229
571736,19-10-11 10:05,17549
571737,19-10-11 10:31,14367
571738,19-10-11 10:32,13089
571739,19-10-11 10:33,12500
571740,19-10-11 10:34,17973
571741,19-10-11 10:36,15610
571742,19-10-11 10:36,12971
571743,19-10-11 10:38,15853
571744,19-10-11 10:43,14434
571745,19-10-11 10:48,14911
571746,19-10-11 10:56,17043
571747,19-10-11 10:59,13849
571748,19-10-11 11:13,18077
571749,19-10-11 11:16,17934
571751,19-10-11 11:18,12744
571779,19-10-11 11:27,12748
571793,19-10-11 11:38,16621
571809,19-10-11 11:44,15039
571824,19-10-11 11:49,12472
571828,19-10-11 11:52,16440
571829,19-10-11 11:53,16131
571830,19-10-11 11:53,16131
571831,19-10-11 12:01,16979
571836,19-10-11 12:10,18019
571837,19-10-11 12:11,16470
571839,19-10-11 12:12,14107
571840,19-10-11 12:16,13590
571841,19-10-11 12:21,17625
571842,19-10-11 12:28,16684
571843,19-10-11 12:28,16684
571844,19-10-11 12:30,17101
571845,19-10-11 12:34,16869
571846,19-10-11 12:35,17841
571847,19-10-11 12:39,15220
571848,19-10-11 12:50,13576
571849,19-10-11 12:52,12841
571850,19-10-11 12:54,14698
571851,19-10-11 13:02,12596
571852,19-10-11 13:20,14273
571853,19-10-11 13:23,14306
571857,19-10-11 13:38,15468
571863,19-10-11 13:49,15468
571864,19-10-11 13:49,12731
571883,19-10-11 13:58,14704
571890,19-10-11 14:05,16826
571892,19-10-11 14:12,13089
571895,19-10-11 14:14,17824
571898,19-10-11 14:20,13247
571899,19-10-11 14:22,16885
571900,19-10-11 14:26,13263
571901,19-10-11 14:36,12757
571903,19-10-11 14:40,15754
571904,19-10-11 14:41,12522
571905,19-10-11 14:51,12370
571906,19-10-11 14:55,14297
571908,19-10-11 14:56,15803
571909,19-10-11 15:08,15006
571911,19-10-11 15:15,17562
571912,19-10-11 15:26,17512
571913,19-10-11 15:29,18210
571914,19-10-11 15:33,14776
571916,19-10-11 15:34,14776
571917,19-10-11 15:46,13078
571918,19-10-11 16:05,17350
571920,19-10-11 16:16,14799
571923,19-10-11 16:24,12685
571926,19-10-11 16:41,16722
571933,20-10-11 8:19,13199
571934,20-10-11 8:21,16170
571935,20-10-11 8:41,13890
571936,20-10-11 9:04,15814
571937,20-10-11 9:28,14911
571938,20-10-11 9:32,13669
571939,20-10-11 9:40,16260
571940,20-10-11 9:57,15301
571941,20-10-11 10:04,14261
571942,20-10-11 10:06,17434
571943,20-10-11 10:10,14638
571944,20-10-11 10:15,13755
571945,20-10-11 10:34,17354
571965,20-10-11 10:41,17238
571987,20-10-11 10:47,17007
572021,20-10-11 10:57,15664
572023,20-10-11 11:03,17764
572024,20-10-11 11:17,14631
572025,20-10-11 11:30,17651
572026,20-10-11 11:40,13245
572028,20-10-11 11:47,15296
572030,20-10-11 11:51,14923
572031,20-10-11 11:53,14866
572032,20-10-11 11:54,14214
572033,20-10-11 11:58,14447
572034,20-10-11 12:00,14447
572035,20-10-11 12:03,14646
572036,20-10-11 12:04,18149
572037,20-10-11 12:07,17365
572045,20-10-11 12:11,14527
572047,20-10-11 12:13,16474
572048,20-10-11 12:21,14477
572049,20-10-11 12:21,17243
572050,20-10-11 12:23,17346
572051,20-10-11 12:24,14646
572052,20-10-11 12:26,14646
572053,20-10-11 12:28,14495
572054,20-10-11 12:31,12642
572055,20-10-11 12:34,17346
572056,20-10-11 12:40,17402
572057,20-10-11 12:41,16593
572058,20-10-11 12:43,18252
572060,20-10-11 12:52,12569
572061,20-10-11 12:53,12474
572062,20-10-11 12:57,16177
572063,20-10-11 12:57,14606
572064,20-10-11 13:06,15159
572065,20-10-11 13:06,12556
572066,20-10-11 13:07,15159
572067,20-10-11 13:13,16099
572068,20-10-11 13:20,13159
572069,20-10-11 13:24,14911
572070,20-10-11 13:37,15587
572071,20-10-11 13:37,13366
572073,20-10-11 13:46,13263
572074,20-10-11 13:54,16284
572075,20-10-11 13:55,16846
572076,20-10-11 14:01,13761
572077,20-10-11 14:09,15807
572078,20-10-11 14:10,15807
572079,20-10-11 14:11,14484
572080,20-10-11 14:12,16592
572081,20-10-11 14:13,16592
572082,20-10-11 14:18,17672
572085,20-10-11 14:23,14427
572086,20-10-11 14:30,13897
572087,20-10-11 14:30,12683
572088,20-10-11 14:33,14585
572089,20-10-11 14:33,15565
572090,20-10-11 14:33,13573
572091,20-10-11 14:40,15129
572092,20-10-11 14:41,17125
572093,20-10-11 14:51,15121
572094,20-10-11 14:52,17420
572095,20-10-11 15:15,15511
572096,20-10-11 15:20,16813
572098,20-10-11 15:38,15117
572100,20-10-11 15:45,16705
572101,20-10-11 15:47,16705
572103,20-10-11 15:57,17571
572104,20-10-11 16:21,15469
572105,20-10-11 17:00,15187
572106,20-10-11 17:04,15058
572107,20-10-11 17:13,15836
572108,20-10-11 18:08,15814
572121,20-10-11 19:51,17092
572122,21-10-11 8:24,15969
572123,21-10-11 8:40,14646
572124,21-10-11 8:47,14156
572125,21-10-11 8:57,16156
572126,21-10-11 9:04,16313
572127,21-10-11 9:20,14911
572128,21-10-11 9:23,15782
572129,21-10-11 9:25,17528
572130,21-10-11 9:50,13460
572131,21-10-11 9:56,13917
572132,21-10-11 10:03,13725
572133,21-10-11 10:11,12407
572134,21-10-11 10:13,12500
572139,21-10-11 10:19,18241
572182,21-10-11 10:32,13588
572183,21-10-11 10:50,16153
572184,21-10-11 10:51,12403
572186,21-10-11 10:55,16497
572188,21-10-11 11:06,14967
572189,21-10-11 11:08,15286
572191,21-10-11 11:18,17377
572192,21-10-11 11:30,18118
572193,21-10-11 11:33,15061
572194,21-10-11 11:43,17832
572195,21-10-11 11:49,14562
572196,21-10-11 11:54,18102
572197,21-10-11 11:56,18102
572203,21-10-11 12:05,17068
572209,21-10-11 12:08,18102
572210,21-10-11 12:12,13755
572211,21-10-11 12:25,13429
572212,21-10-11 12:25,13918
572213,21-10-11 12:44,15358
572214,21-10-11 12:50,16918
572215,21-10-11 12:52,12646
572216,21-10-11 12:56,16015
572217,21-10-11 13:03,15311
572218,21-10-11 13:13,16311
572219,21-10-11 13:17,17463
572220,21-10-11 13:24,17800
572221,21-10-11 13:27,17086
572222,21-10-11 13:27,17940
572224,21-10-11 13:46,16558
572225,21-10-11 13:50,13157
572227,21-10-11 14:01,15051
572229,21-10-11 14:23,14329
572230,21-10-11 14:29,15740
572231,21-10-11 14:41,13974
572232,21-10-11 14:41,16293
572233,21-10-11 14:41,14646
572234,21-10-11 14:41,16293
572235,21-10-11 14:42,16293
572236,21-10-11 14:42,14646
572237,21-10-11 14:49,15152
572238,21-10-11 14:50,15819
572240,21-10-11 15:18,13709
572241,21-10-11 15:20,12712
572242,21-10-11 15:36,15677
572243,21-10-11 15:43,17361
572244,21-10-11 15:54,14233
572272,21-10-11 16:18,13171
572274,21-10-11 16:48,14031
572277,23-10-11 10:38,16768
572278,23-10-11 10:46,16326
572279,23-10-11 10:56,16066
572280,23-10-11 11:05,16007
572281,23-10-11 11:10,17211
572282,23-10-11 11:39,17634
572283,23-10-11 11:42,15000
572284,23-10-11 12:08,16744
572285,23-10-11 12:16,14698
572286,23-10-11 12:18,16434
572287,23-10-11 12:26,15584
572288,23-10-11 12:28,17377
572289,23-10-11 12:37,13782
572290,23-10-11 12:46,14800
572291,23-10-11 12:46,16931
572292,23-10-11 12:56,16017
572293,23-10-11 13:02,12748
572294,23-10-11 13:10,13471
572295,23-10-11 13:49,16686
572296,23-10-11 14:28,13598
572297,23-10-11 14:30,15953
572298,23-10-11 14:33,14071
572300,23-10-11 14:40,18005
572301,23-10-11 14:41,16794
572302,23-10-11 14:47,15427
572303,23-10-11 14:56,18109
572304,23-10-11 15:07,17131
572305,23-10-11 15:09,17131
572306,23-10-11 15:11,17841
572307,23-10-11 15:23,16905
572308,23-10-11 15:27,12748
572309,23-10-11 15:29,14432
572310,23-10-11 15:30,12748
572311,23-10-11 15:45,14035
572312,23-10-11 15:47,15022
572313,23-10-11 15:54,14731
572314,23-10-11 15:59,17111
572315,23-10-11 16:00,14504
572316,23-10-11 16:13,17836
572317,23-10-11 16:13,14629
